Date,Bullish,Neutral,Bearish,Total,Bullish 8-Week Mov Avg,Bull-Bear Spread,Bullish Average,Bullish Average + St. Dev,Bullish Average - St. Dev,S&P 500 Weekly High,S&P 500 Weekly Low,S&P 500 Weekly Close
2012-03-04,500.476762,392.430891,390.091141,1282.998794,494.00513975,110.385621,495.00977487712,627.95967563258,362.05987412162,1147844.04,1119872.63,1135434.56
2012-02-26,500.031642,392.144311,389.822851,1281.998804,493.54122675,110.208791,494.6248674405,627.4713827621,361.77835211884,1146466.0,1118520.35,1134068.88
2012-02-19,499.594752,391.856291,389.547771,1280.998814,493.07185375,110.046981,494.23996000387,626.98308989162,361.49683011606,1145098.24,1117179.55,1132711.22
2012-02-12,499.167622,391.549761,389.281441,1279.998824,492.606342,109.886181,493.85505256724,626.49479702114,361.21530811328,1143742.37,1115843.63,1131367.99
2012-02-05,498.651192,391.268071,389.079571,1278.998834,492.15206525,109.571621,493.47014513061,626.00650415066,360.9337861105,1142391.37,1114536.94,1130018.03
2012-01-29,498.213132,390.956901,388.828821,1277.998854,491.71211725,109.384311,493.08523769398,625.51821128018,360.65226410773,1141057.9,1113236.45,1128693.94
2012-01-22,497.729158,390.629981,388.639721,1276.99886,491.27871425,109.089437,492.70033025735,625.0299184097,360.37074210495,1139729.6,1111946.23,1127367.88
2012-01-15,497.256858,390.338481,388.403621,1275.99896,490.864508,108.853237,492.31542282072,624.54162553922,360.08922010217,1138421.49,1110671.68,1126059.84
2012-01-08,496.765458,390.001681,388.231821,1274.99896,490.46845175,108.533637,491.93051538409,624.05333266874,359.80769809939,1137124.67,1109406.42,1124764.34
2012-01-01,496.276658,389.662181,388.060221,1273.99906,490.081408,108.216437,491.54560794746,623.56503979826,359.52617609661,1135840.05,1108157.78,1123487.04
2011-12-25,495.870658,389.376481,387.751951,1272.99909,489.69955175,108.118707,491.16070051083,623.07674692778,359.24465409384,1134570.68,1106955.41,1122237.4
2011-12-18,495.533408,388.996091,387.469601,1271.9991,489.3182205,108.063807,490.77579307421,622.5884540573,358.96313209106,1133320.82,1105753.04,1120993.68
2011-12-11,495.131608,388.734491,387.133201,1270.9993,488.9252955,107.998407,490.39088563758,622.10016118682,358.68161008828,1132053.76,1104543.57,1119781.86
2011-12-04,494.745908,388.467891,386.785601,1269.9994,488.5376205,107.960307,490.00597820095,621.61186831634,358.4000880855,1130786.7,1103351.77,1118520.85
2011-11-27,494.415508,388.192591,386.391401,1268.9995,488.1484455,108.024107,489.62107076432,621.12357544586,358.11856608272,1129539.59,1102193.11,1117273.89
2011-11-20,494.088408,387.902491,386.008701,1267.9996,487.756533,108.079707,489.23616332769,620.63528257538,357.83704407995,1128279.98,1101034.45,1116115.22
2011-11-13,493.669108,387.632391,385.698301,1266.9998,487.3648705,107.970807,488.85125589106,620.1469897049,357.55552207717,1127002.43,1099807.81,1114878.31
2011-11-06,493.221808,387.325391,385.452701,1265.9999,486.993958,107.769107,488.46634845443,619.65869683442,357.27400007439,1125724.88,1098592.39,1113649.21
2011-10-30,492.820008,387.023391,385.156501,1264.9999,486.640833,107.663507,488.0814410178,619.17040396394,356.99247807161,1124432.22,1097376.97,1112411.31
2011-10-23,492.390008,386.703391,384.906501,1263.9999,486.300158,107.483507,487.69653358117,618.68211109346,356.71095606883,1123175.67,1096185.49,1111169.31
2011-10-16,492.030208,386.409291,384.560501,1263.0,485.964958,107.469707,487.31162614454,618.19381822298,356.42943406606,1121942.57,1094998.19,1109959.43
2011-10-09,491.632508,386.170691,384.196901,1262.0001,485.629183,107.435607,486.92671870792,617.7055253525,356.14791206328,1120722.32,1093923.42,1108752.18
2011-10-02,491.280208,385.980291,383.739801,1261.0003,485.2986705,107.540407,486.54181127129,617.21723248202,355.8663900605,1119526.46,1092848.65,1107608.14
2011-09-25,490.955108,385.773491,383.271901,1260.0005,484.970408,107.683207,486.15690383466,616.72893961154,355.58486805772,1118306.07,1091734.43,1106457.08
2011-09-18,490.701808,385.506791,382.791901,1259.0005,484.648833,107.909907,485.77199639803,616.24064674106,355.30334605494,1117085.68,1090576.99,1105290.32
2011-09-11,490.396808,385.225291,382.378401,1258.0005,484.3116205,108.018407,485.3870889614,615.75235387058,355.02182405217,1115881.28,1089440.92,1104101.64
2011-09-04,490.094608,384.930291,381.975501,1257.0004,483.962708,108.119107,485.00218152477,615.2640610001,354.74030204939,1114651.99,1088300.79,1102903.02
2011-08-28,489.708408,384.639891,381.652101,1256.0004,483.602433,108.056307,484.61727408814,614.77576812962,354.45878004661,1113421.28,1087164.88,1101684.13
2011-08-21,489.344008,384.413891,381.242501,1255.0004,483.2382205,108.101507,484.23236665151,614.28747525914,354.17725804383,1112230.6,1086043.79,1100524.86
2011-08-14,488.988408,384.167691,380.844301,1254.0004,482.8716705,108.144107,483.84745921488,613.79918238866,353.89573604106,1111022.13,1084922.49,1099330.98
2011-08-07,488.654108,383.949791,380.396501,1253.0004,482.5027455,108.257607,483.46255177825,613.31088951818,353.61421403828,1109761.9,1083820.95,1098210.22
2011-07-31,488.382508,383.719891,379.898001,1252.0004,482.139358,108.484507,483.07764434162,612.8225966477,353.3326920355,1108445.58,1082586.39,1096949.88
2011-07-24,488.004108,383.412491,379.583801,1251.0004,481.7793955,108.420307,482.692736905,612.33430377722,353.05117003272,1107098.58,1081282.9,1095644.99
2011-07-17,487.605508,383.117091,379.277701,1250.0003,481.429008,108.327807,482.30782946837,611.84601090674,352.76964802994,1105768.15,1079986.98,1094319.15
2011-07-10,487.212408,382.802591,378.985201,1249.0002,481.096433,108.227207,481.92292203174,611.35771803626,352.48812602716,1104411.67,1078673.65,1093001.43
2011-07-03,486.794708,382.467191,378.738401,1248.0003,480.779633,108.056307,481.53801459511,610.86942516578,352.20660402439,1103070.66,1077339.35,1091661.76
2011-06-26,486.411608,382.152291,378.436501,1247.0004,480.476583,107.975107,481.15310715848,610.3811322953,351.92508202161,1101761.45,1076042.5,1090354.35
2011-06-19,486.037008,381.884291,378.079101,1246.0004,480.1770955,107.957907,480.76819972185,609.89283942482,351.64356001883,1100462.84,1074755.71,1089058.83
2011-06-12,485.747008,381.601791,377.651601,1245.0004,479.877058,108.095407,480.38329228522,609.40454655434,351.36203801605,1099168.3,1073476.08,1087769.83
2011-06-05,485.502808,381.322691,377.174901,1244.0004,479.5730705,108.327907,479.99838484859,608.91625368386,351.08051601328,1097855.36,1072178.18,1086469.67
2011-05-29,485.201008,380.958791,376.840601,1243.0004,479.2467955,108.360407,479.61347741196,608.42796081338,350.7989940105,1096510.16,1070863.77,1085155.12
2011-05-22,484.944908,380.629091,376.426401,1242.0004,478.903758,108.518507,479.22856997534,607.9396679429,350.51747200772,1095163.34,1069527.41,1083811.52
2011-05-15,484.678008,380.308891,376.013501,1241.0004,478.5404705,108.664507,478.84366253871,607.45137507242,350.23595000494,1093812.29,1068194.05,1082462.87
2011-05-08,484.370308,379.971591,375.658501,1240.0004,478.1633705,108.711807,478.45875510208,606.96308220194,349.95442800216,1092452.85,1066845.71,1081105.71
2011-05-01,484.015708,379.644891,375.339801,1239.0004,477.7891205,108.675907,478.07384766545,606.47478933146,349.67290599938,1091082.27,1065487.02,1079742.1
2011-04-24,483.636708,379.330391,375.033301,1238.0004,477.414233,108.603407,477.68894022882,605.98649646098,349.39138399661,1089732.72,1064150.27,1078394.86
2011-04-17,483.315108,378.961991,374.723401,1237.0005,477.040733,108.591707,477.30403279219,605.4982035905,349.10986199383,1088400.06,1062831.15,1077064.5
2011-04-10,482.892608,378.694391,374.413501,1236.0005,476.6616455,108.479107,476.91912535556,605.00991072002,348.82833999105,1087060.6,1061521.96,1075750.09
2011-04-03,482.456708,378.418791,374.125001,1235.0005,476.2771455,108.331707,476.53421791893,604.52161784954,348.54681798827,1085721.22,1060193.07,1074414.55
2011-03-27,482.038608,378.147591,373.814301,1234.0005,475.885383,108.224307,476.1493104823,604.03332497906,348.2652959855,1084389.48,1058871.18,1073086.29
2011-03-20,481.661208,377.874891,373.464601,1233.0007,475.481458,108.196607,475.76440304567,603.54503210858,347.98377398272,1083088.9,1057578.48,1071787.91
2011-03-13,481.376308,377.560991,373.063401,1232.0007,475.072158,108.312907,475.37949560904,603.0567392381,347.70225197994,1081773.18,1056284.27,1070483.63
2011-03-06,481.016608,377.243891,372.740201,1231.0007,474.635033,108.276407,474.99458817242,602.56844636762,347.42072997716,1080440.9,1054971.68,1069161.81
2011-02-27,480.648708,376.943391,372.408601,1230.0007,474.1774455,108.240107,474.60968073579,602.08015349714,347.13920797438,1079108.81,1053651.13,1067834.59
2011-02-20,480.282408,376.671091,372.047201,1229.0007,473.6959955,108.235207,474.22477329916,601.59186062666,346.8576859716,1077764.74,1052313.01,1066491.58
2011-02-13,479.816608,376.392591,371.791501,1228.0007,473.1958205,108.025107,473.83986586253,601.10356775618,346.57616396883,1076427.13,1050983.5,1065155.26
2011-02-06,479.322608,376.155691,371.522401,1227.0007,472.6747705,107.800207,473.4549584259,600.6152748857,346.29464196605,1075102.26,1049667.47,1063830.69
2011-01-30,478.807208,375.939791,371.253701,1226.0007,472.152683,107.553507,473.07005098927,600.12698201522,346.01311996327,1073793.4,1048392.37,1062526.66
2011-01-23,478.386808,375.703091,370.910801,1225.0007,471.628708,107.476007,472.68514355264,599.63868914474,345.73159796049,1072493.66,1047100.4,1061230.03
2011-01-16,477.879308,375.501591,370.619801,1224.0007,471.095208,107.259507,472.30023611601,599.15039627426,345.45007595772,1071197.6,1045810.24,1059935.01
2011-01-09,477.355908,375.259391,370.385401,1223.0007,470.5658955,106.970507,471.91532867938,598.66210340378,345.16855395494,1069910.73,1044534.59,1058649.05
2011-01-02,476.797108,375.000791,370.202901,1222.0008,470.052008,106.594207,471.53042124275,598.1738105333,344.88703195216,1068633.1,1043280.4,1057372.49
2010-12-26,476.281008,374.717391,370.002401,1221.0008,469.5360205,106.278607,471.14551380613,597.68551766282,344.60550994938,1067370.5,1042021.62,1056112.71
2010-12-19,475.648208,374.514291,369.838401,1220.0009,469.024258,105.809807,470.7606063695,597.19722479234,344.3239879466,1066111.11,1040766.68,1054853.87
2010-12-12,475.145908,374.288091,369.566901,1219.0009,468.527558,105.579007,470.37569893287,596.70893192186,344.04246594382,1064864.39,1039526.34,1053612.28
2010-12-05,474.615408,374.044191,369.341301,1218.0009,468.0316205,105.274107,469.99079149624,596.22063905138,343.76094394105,1063629.34,1038339.74,1052384.0
2010-11-28,474.118808,373.802791,369.079201,1217.0008,467.5431205,105.039607,469.60588405961,595.7323461809,343.47942193827,1062421.73,1037152.81,1051177.93
2010-11-21,473.644808,373.523591,368.832401,1216.0008,467.055408,104.812407,469.22097662298,595.24405331042,343.19789993549,1061221.44,1035954.46,1049978.2
2010-11-14,473.244808,373.248591,368.507401,1215.0008,466.573783,104.737407,468.83606918635,594.75576043994,342.91637793271,1059994.6,1034781.46,1048754.95
2010-11-07,472.669208,373.109091,368.222501,1214.0008,466.0859455,104.446707,468.45116174972,594.26746756946,342.63485592994,1058767.52,1033561.17,1047529.1
2010-10-31,472.186908,372.889191,367.924601,1213.0007,465.6064455,104.262307,468.06625431309,593.77917469898,342.35333392716,1057554.47,1032362.83,1046331.14
2010-10-24,471.674608,372.617591,367.708601,1212.0008,465.1323955,103.966007,467.68134687646,593.2908818285,342.07181192438,1056364.94,1031178.36,1045148.69
2010-10-17,471.178408,372.365691,367.456701,1211.0008,464.683883,103.721707,467.29643943984,592.80258895802,341.7902899216,1055176.42,1029998.54,1043970.52
2010-10-10,470.707408,372.104791,367.188601,1210.0008,464.2714705,103.518807,466.91153200321,592.31429608754,341.50876791882,1053998.47,1028824.5,1042792.42
2010-10-03,470.217108,371.872491,366.911201,1209.0008,463.8802955,103.305907,466.52662456658,591.82600321706,341.22724591604,1052834.6,1027668.0,1041632.45
2010-09-26,469.791808,371.613891,366.595101,1208.0008,463.500708,103.196707,466.14171712995,591.33771034658,340.94572391327,1051677.44,1026522.03,1040487.72
2010-09-19,469.342108,371.317591,366.341101,1207.0008,463.1362955,103.001007,465.75680969332,590.8494174761,340.66420191049,1050544.47,1025398.57,1039353.48
2010-09-12,468.833208,371.069091,366.098501,1206.0008,462.7780955,102.734707,465.37190225669,590.36112460562,340.38267990771,1049420.58,1024279.67,1038228.41
2010-09-05,468.394508,370.823991,365.782401,1205.0009,462.443308,102.612107,464.98699482006,589.87283173514,340.10115790493,1048317.32,1023187.31,1037136.57
2010-08-29,468.086508,370.553991,365.360301,1204.0008,462.1141455,102.726207,464.60208738343,589.38453886466,339.81963590216,1047230.77,1022106.92,1036056.28
2010-08-22,467.879108,370.256091,364.865601,1203.0008,461.797308,103.013507,464.2171799468,588.89624599418,339.53811389938,1046170.52,1021051.54,1035000.95
2010-08-15,467.578008,369.981891,364.440901,1202.0008,461.4755455,103.137107,463.83227251017,588.4079531237,339.2565918966,1045078.08,1019974.19,1033906.79
2010-08-08,467.180408,369.680691,364.139701,1201.0008,461.1483455,103.040707,463.44736507354,587.91966025322,338.97506989382,1043994.2,1018897.5,1032817.32
2010-08-01,466.876508,369.366991,363.757301,1200.0008,460.817783,103.119207,463.06245763692,587.43136738274,338.69354789104,1042869.45,1017778.69,1031690.08
2010-07-25,466.476508,369.100291,363.424001,1199.0008,460.482108,103.052507,462.67755020029,586.94307451226,338.41202588826,1041753.55,1016669.06,1030583.95
2010-07-18,466.154908,368.872191,362.973701,1198.0008,460.1500705,103.181207,462.29264276366,586.45478164178,338.13050388549,1040658.96,1015596.92,1029514.36
2010-07-11,465.761208,368.643791,362.595701,1197.0007,459.8209455,103.165507,461.90773532703,585.9664887713,337.84898188271,1039563.79,1014516.39,1028419.19
2010-07-04,465.551808,368.423891,362.025001,1196.0007,459.489408,103.526807,461.5228278904,585.47819590082,337.56745987993,1038492.54,1013453.47,1027358.92
2010-06-27,465.305008,368.090591,361.605101,1195.0007,459.1382955,103.699907,461.13792045377,584.98990303034,337.28593787715,1037458.96,1012431.82,1026328.21
2010-06-20,464.960408,367.759491,361.280801,1194.0007,458.7691205,103.679607,460.75301301714,584.50161015986,337.00441587438,1036368.03,1011352.65,1025236.17
2010-06-13,464.535908,367.490591,360.974201,1193.0007,458.3913205,103.561707,460.36810558051,584.01331728938,336.7228938716,1035250.31,1010246.27,1024121.56
2010-06-06,464.191108,367.266491,360.543201,1192.0008,458.018933,103.647907,459.98319814388,583.5250244189,336.44137186882,1034167.26,1009187.5,1023065.87
2010-05-30,463.820208,367.045791,360.134701,1191.0007,457.6290455,103.685507,459.59829070726,583.03673154842,336.15984986604,1033061.59,1008088.68,1021967.49
2010-05-23,463.521908,366.852791,359.625901,1190.0006,457.2319455,103.896007,459.21338327063,582.54843867794,335.87832786326,1031971.99,1007014.41,1020899.54
2010-05-16,463.108908,366.602791,359.288901,1189.0006,456.820508,103.820007,458.828475834,582.06014580746,335.59680586049,1030864.65,1005926.08,1019784.49
2010-05-09,462.742908,366.334791,358.922901,1188.0006,456.420208,103.820007,458.44356839737,581.57185293698,335.31528385771,1029694.04,1004761.6,1018612.82
2010-05-02,462.351608,366.011791,358.637201,1187.0006,456.0214455,103.714407,458.05866096074,581.0835600665,335.03376185493,1028527.39,1003599.86,1017446.95
2010-04-25,461.938008,365.711791,358.350801,1186.0006,455.614983,103.587207,457.67375352411,580.59526719602,334.75223985215,1027324.8,1002406.56,1016255.59
2010-04-18,461.556808,365.435591,358.008301,1185.0007,455.2153955,103.548507,457.28884608748,580.10697432554,334.47071784937,1026122.28,1001216.37,1015049.65
2010-04-11,461.072008,365.217391,357.711301,1184.0007,454.8198455,103.360707,456.90393865085,579.61868145506,334.1891958466,1024911.51,1000007.73,1013839.0
2010-04-04,460.643408,364.949491,357.407701,1183.0006,454.440083,103.235707,456.51903121422,579.13038858458,333.90767384382,1023729.76,998832.61,1012656.55
2010-03-28,460.230408,364.674091,357.096101,1182.0006,454.067958,103.134307,456.13412377759,578.6420957141,333.62615184104,1022548.33,997661.38,1011487.12
2010-03-21,459.906508,364.344591,356.749501,1181.0006,453.7109205,103.157007,455.74921634096,578.15380284362,333.34462983826,1021371.62,996491.35,1010319.4
2010-03-14,459.552808,363.996991,356.450701,1180.0005,453.3506205,103.102107,455.36430890434,577.66550997314,333.06310783548,1020203.85,995326.28,1009153.19
2010-03-07,459.099908,363.702891,356.197801,1179.0006,452.984533,102.902107,454.97940146771,577.17721710266,332.78158583271,1019059.89,994186.29,1008007.58
2010-02-28,458.741308,363.323591,355.935701,1178.0006,452.615758,102.805607,454.59449403108,576.68892423218,332.50006382993,1017938.22,993067.17,1006888.79
2010-02-21,458.392408,362.967891,355.640401,1177.0007,452.240558,102.752007,454.20958659445,576.2006313617,332.21854182715,1016831.8,991960.75,1005794.19
2010-02-14,458.033908,362.678591,355.288201,1176.0007,451.8474955,102.745707,453.82467915782,575.71233849122,331.93701982437,1015729.4,990863.27,1004694.68
2010-02-07,457.666408,362.464891,354.869401,1175.0007,451.4521455,102.797007,453.43977172119,575.22404562074,331.65549782159,1014660.35,989802.68,1003626.55
2010-01-31,457.374108,362.187991,354.438601,1174.0007,451.0500955,102.935507,453.05486428456,574.73575275026,331.37397581882,1013563.1,988727.82,1002529.27
2010-01-24,457.024108,361.904691,354.071901,1173.0007,450.631233,102.952207,452.66995684793,574.24745987978,331.09245381604,1012462.88,987635.19,1001431.77
2010-01-17,456.624108,361.652091,353.724501,1172.0007,450.2041455,102.899607,452.2850494113,573.7591670093,330.81093181326,1011321.3,986498.67,1000293.73
2010-01-10,456.149708,361.395691,353.455301,1171.0007,449.774983,102.694407,451.90014197467,573.27087413882,330.52940981048,1010173.37,985354.87,999148.05
2010-01-03,455.739708,361.065691,353.195301,1170.0007,449.351708,102.544407,451.51523453805,572.78258126834,330.2478878077,1009037.1,984223.55,998010.91
2009-12-27,455.247908,360.786991,352.965801,1169.0007,448.931433,102.282107,451.13032710142,572.29428839786,329.96636580493,1007907.67,983106.99,996895.81
2009-12-20,454.871108,360.540591,352.589001,1168.0007,448.544858,102.282107,450.74541966479,571.80599552738,329.68484380215,1006777.29,981980.82,995768.03
2009-12-13,454.450008,360.245891,352.304801,1167.0007,448.1633205,102.145207,450.36051222816,571.3177026569,329.40332179937,1005670.93,980882.66,994658.85
2009-12-06,454.023208,360.026391,351.951101,1166.0007,447.7838205,102.072107,449.97560479153,570.82940978642,329.12179979659,1004564.68,979783.97,993562.9
2009-11-29,453.607408,359.778891,351.614501,1165.0008,447.3985455,101.992907,449.5906973549,570.34111691594,328.84027779381,1003447.4,978674.73,992453.66
2009-11-22,453.190808,359.612291,351.197901,1164.001,447.021383,101.992907,449.20578991827,569.85282404546,328.55875579104,1002341.93,977590.99,991343.03
2009-11-15,452.763508,359.357791,350.879701,1163.001,446.641858,101.883807,448.82088248164,569.36453117498,328.27723378826,1001235.49,976501.15,990233.23
2009-11-08,452.377508,359.129791,350.493701,1162.001,446.266883,101.883807,448.43597504501,568.8762383045,327.99571178548,1000130.12,975437.94,989134.72
2009-11-01,452.155308,358.907591,349.938101,1161.001,445.887483,102.217207,448.05106760838,568.38794543402,327.7141897827,999069.14,974390.64,988088.22
2009-10-25,451.818808,358.667191,349.515001,1160.001,445.4891955,102.303807,447.66616017176,567.89965256354,327.43266777992,998013.13,973346.95,987045.59
2009-10-18,451.414008,358.429091,349.157901,1159.001,445.085508,102.256107,447.28125273513,567.41135969306,327.15114577715,996911.77,972266.18,985964.19
2009-10-11,450.941008,358.239891,348.820101,1158.001,444.6899455,102.120907,446.8963452985,566.92306682258,326.86962377437,995820.88,971179.3,984872.17
2009-10-04,450.590108,358.003091,348.407801,1157.001,444.3109205,102.182307,446.51143786187,566.4347739521,326.58810177159,994754.02,970119.27,983814.59
2009-09-27,450.154608,357.793391,348.053001,1156.001,443.912008,102.101607,446.12653042524,565.94648108162,326.30657976881,993699.11,969075.62,982757.51
2009-09-20,449.763708,357.629791,347.607501,1155.001,443.505033,102.156207,445.74162298861,565.45818821114,326.02505776603,992632.82,968024.58,981696.64
2009-09-13,449.342308,357.451191,347.207501,1154.001,443.087333,102.134807,445.35671555198,564.96989534066,325.74353576326,991558.05,966957.65,980627.88
2009-09-06,448.969008,357.264491,346.767501,1153.001,442.675308,102.201507,444.97180811535,564.48160247018,325.46201376048,990524.11,965929.61,979594.51
2009-08-30,448.589308,357.023991,346.387801,1152.0011,442.2740955,102.201507,444.58690067872,563.9933095997,325.1804917577,989522.65,964933.49,978599.76
2009-08-23,448.249508,356.849191,345.902401,1151.0011,441.885458,102.347107,444.20199324209,563.50501672922,324.89896975492,988494.84,963916.66,977571.64
2009-08-16,447.908808,356.589891,345.502401,1150.0011,441.4919955,102.406407,443.81708580546,563.01672385874,324.61744775214,987490.76,962920.27,976575.18
2009-08-09,447.398808,356.429891,345.172401,1149.0011,441.1061205,102.226407,443.43217836884,562.52843098826,324.33592574937,986481.22,961919.45,975569.37
2009-08-02,446.898808,356.281491,344.820801,1148.0011,440.742333,102.078007,443.04727093221,562.04013811778,324.05440374659,985473.22,960921.86,974566.65
2009-07-26,446.422108,356.072191,344.506801,1147.0011,440.391983,101.915307,442.66236349558,561.5518452473,323.77288174381,984478.27,959945.85,973591.5
2009-07-19,446.046108,355.872191,344.082801,1146.0011,440.0417705,101.963307,442.27745605895,561.06355237682,323.49135974103,983515.9,958992.58,972637.43
2009-07-12,445.759308,355.629591,343.612201,1145.0011,439.6880955,102.147107,441.89254862232,560.57525950634,323.20983773825,982581.59,958064.54,971704.75
2009-07-05,445.480208,355.455191,343.065701,1144.0011,439.3281205,102.414507,441.50764118569,560.08696663586,322.92831573548,981695.58,957185.19,970825.19
2009-06-28,445.101808,355.279491,342.619801,1143.0011,438.9482705,102.482007,441.12273374906,559.59867376538,322.6467937327,980774.34,956281.97,969901.86
2009-06-21,444.821808,355.047491,342.131801,1142.0011,438.560608,102.690007,440.73782631243,559.1103808949,322.36527172992,979865.5,955385.7,969000.92
2009-06-14,444.488508,354.845091,341.667501,1141.0011,438.162833,102.821007,440.3529188758,558.62208802442,322.08374972714,978951.45,954477.76,968090.21
2009-06-07,444.096008,354.630091,341.275001,1140.0011,437.7669455,102.821007,439.96801143918,558.13379515394,321.80222772436,978001.32,953538.72,967151.06
2009-05-31,443.620408,354.471591,340.909101,1139.0011,437.3649455,102.711307,439.58310400255,557.64550228346,321.52070572159,977065.1,952607.43,966219.3
2009-05-24,443.216708,354.361491,340.422901,1138.0011,436.977758,102.793807,439.19819656592,557.15720941298,321.23918371881,976162.04,951719.83,965326.24
2009-05-17,442.879508,354.152191,339.969401,1137.0011,436.587708,102.910107,438.81328912929,556.6689165425,320.95766171603,975261.62,950835.77,964422.77
2009-05-10,442.441408,353.942691,339.617001,1136.0011,436.1908955,102.824407,438.42838169266,556.18062367202,320.67613971325,974371.52,949953.25,963538.85
2009-05-03,442.000508,353.716891,339.283701,1135.0011,435.7925205,102.716807,438.04347425603,555.69233080154,320.39461771047,973441.94,949033.67,962619.32
2009-04-26,441.639608,353.513891,338.847601,1134.0011,435.414708,102.792007,437.6585668194,555.20403793106,320.1130957077,972554.47,948157.08,961745.68
2009-04-19,441.321408,353.218391,338.461201,1133.001,435.058358,102.860207,437.27365938277,554.71574506058,319.83157370492,971706.25,947321.63,960902.13
2009-04-12,440.880008,353.018391,338.102601,1132.001,434.711408,102.777407,436.88875194614,554.2274521901,319.55005170214,970853.32,946486.05,960060.63
2009-04-05,440.522908,352.818391,337.659701,1131.001,434.392583,102.863207,436.50384450951,553.73915931962,319.26852969936,970002.52,945656.76,959235.47
2009-03-29,440.096308,352.615591,337.289101,1130.001,434.077258,102.807207,436.11893707288,553.25086644914,318.98700769658,969166.61,944842.23,958424.39
2009-03-22,439.705008,352.430791,336.865201,1129.001,433.7844705,102.839807,435.73402963626,552.76257357866,318.70548569381,968339.85,944028.17,957610.51
2009-03-15,439.254408,352.264091,336.482501,1128.001,433.509008,102.771907,435.34912219963,552.27428070818,318.42396369103,967536.61,943239.3,956816.16
2009-03-08,438.978008,352.085191,335.937801,1127.001,433.255858,103.040207,434.964214763,551.7859878377,318.14244168825,966809.14,942524.54,956094.8
2009-03-01,438.788808,351.977091,335.235101,1126.001,433.0027205,103.553707,434.57930732637,551.29769496722,317.86091968547,966100.87,941828.27,955381.93
2009-02-22,438.545808,351.771491,334.683701,1125.001,432.712358,103.862107,434.19439988974,550.80940209674,317.57939768269,965321.45,941062.51,954617.03
2009-02-15,438.329408,351.555091,334.116501,1124.001,432.4223705,104.212907,433.80949245311,550.32110922626,317.29787567992,964523.87,940274.6,953828.61
2009-02-08,438.000308,351.276591,333.724101,1123.001,432.1232455,104.276207,433.42458501648,549.83281635578,317.01635367714,963693.96,939463.25,952994.87
2009-02-01,437.754008,350.963191,333.283801,1122.001,431.8155955,104.470207,433.03967757985,549.3445234853,316.73483167436,962861.33,938643.34,952162.64
2009-01-25,437.501308,350.688491,332.811301,1121.0011,431.491858,104.690007,432.65477014322,548.85623061482,316.45330967158,961992.44,937788.97,951288.55
2009-01-18,437.229208,350.423791,332.348101,1120.0011,431.1663705,104.881107,432.26986270659,548.36793774434,316.1717876688,961152.7,936972.28,950448.31
2009-01-11,436.952908,350.173791,331.874401,1119.0011,430.835833,105.078507,431.88495526996,547.87964487386,315.89026566603,960310.65,936146.75,949605.69
2009-01-04,436.465908,350.011491,331.523801,1118.0012,430.5093705,104.942107,431.50004783334,547.39135200338,315.60874366325,959403.01,935249.94,948699.04
2008-12-28,436.225908,349.798191,330.977101,1117.0012,430.1958705,105.248807,431.11514039671,546.9030591329,315.32722166047,958468.28,934350.59,947795.79
2008-12-21,435.936408,349.526291,330.538501,1116.0012,429.856333,105.397907,430.73023296008,546.41476626242,315.04569965769,957594.58,933482.09,946922.99
2008-12-14,435.539108,349.279691,330.182301,1115.0011,429.506558,105.356807,430.34532552345,545.92647339194,314.76417765491,956684.57,932581.99,946018.57
2008-12-07,435.164108,349.053091,329.783901,1114.0011,429.1580205,105.380207,429.96041808682,545.43818052146,314.48265565214,955784.62,931696.05,945119.33
2008-11-30,434.897408,348.797491,329.306101,1113.001,428.805183,105.591307,429.57551065019,544.94988765098,314.20113364936,954911.73,930837.5,944248.59
2008-11-23,434.584908,348.558891,328.857201,1112.001,428.4463455,105.727707,429.19060321356,544.4615947805,313.91961164658,954015.48,929956.29,943360.91
2008-11-16,434.341208,348.373991,328.285801,1111.001,428.084908,106.055407,428.80569577693,543.97330191002,313.6380896438,953209.61,929179.5,942554.33
2008-11-09,433.957908,348.182291,327.860801,1110.001,427.711383,106.097107,428.4207883403,543.48500903954,313.35656764102,952344.54,928332.1,941702.03
2008-11-02,433.509608,347.963891,327.527501,1109.001,427.351758,105.982107,428.03588090368,542.99671616906,313.07504563825,951392.14,927397.97,940749.26
2008-10-26,433.138208,347.740991,327.121801,1108.001,427.011583,106.016407,427.65097346705,542.50842329858,312.79352363547,950428.91,926458.59,939819.17
2008-10-19,432.750808,347.515791,326.734401,1107.001,426.671533,106.016407,427.26606603042,542.0201304281,312.51200163269,949519.11,925574.79,938922.39
2008-10-12,432.341408,347.322791,326.336701,1106.0009,426.341558,106.004707,426.88115859379,541.53183755762,312.23047962991,948594.24,924686.62,938014.55
2008-10-05,432.026708,347.245891,325.728301,1105.0009,426.015133,106.298407,426.49625115716,541.04354468714,311.94895762713,947588.99,923700.09,937029.61
2008-09-28,431.693408,347.129191,325.178301,1104.0009,425.6744705,106.515107,426.11134372053,540.55525181666,311.66743562436,946428.35,922567.63,935868.55
2008-09-21,431.353008,346.927091,324.720901,1103.001,425.330958,106.632107,425.7264362839,540.06695894618,311.38591362158,945215.58,921379.76,934682.68
2008-09-14,431.080908,346.743391,324.176701,1102.001,424.9799955,106.904207,425.34152884727,539.5786660757,311.1043916188,944031.36,920222.68,933526.29
