Date,Open,High,Low,Close,Adj Close,Volume
2014-09-15,0.390000,0.400000,0.390000,0.395000,0.290329,1598000
2014-09-16,0.395000,0.395000,0.390000,0.390000,0.286654,1130000
2014-09-17,0.390000,0.395000,0.390000,0.395000,0.290329,171000
2014-09-18,0.395000,0.400000,0.390000,0.390000,0.286654,296000
2014-09-19,0.390000,0.395000,0.390000,0.395000,0.290329,160000
2014-09-22,0.395000,0.395000,0.395000,0.395000,0.290329,177000
2014-09-23,0.395000,0.400000,0.390000,0.395000,0.290329,401000
2014-09-24,0.395000,0.395000,0.390000,0.390000,0.286654,25000
2014-09-25,0.395000,0.395000,0.390000,0.390000,0.286654,265000
2014-09-26,0.390000,0.395000,0.385000,0.385000,0.282979,477000
2014-09-29,0.385000,0.390000,0.385000,0.390000,0.286654,326000
2014-09-30,0.390000,0.390000,0.385000,0.390000,0.286654,376000
2014-10-01,0.390000,0.390000,0.390000,0.390000,0.286654,91000
2014-10-02,0.390000,0.395000,0.390000,0.390000,0.286654,40000
2014-10-03,0.395000,0.395000,0.390000,0.395000,0.290329,50000
2014-10-07,0.395000,0.395000,0.390000,0.390000,0.286654,42000
2014-10-08,0.390000,0.390000,0.385000,0.385000,0.282979,55000
2014-10-09,0.390000,0.390000,0.385000,0.385000,0.282979,70000
2014-10-10,0.385000,0.390000,0.385000,0.385000,0.282979,126000
2014-10-13,0.385000,0.385000,0.375000,0.380000,0.279304,589000
2014-10-14,0.380000,0.380000,0.375000,0.380000,0.279304,355000
2014-10-15,0.375000,0.380000,0.375000,0.375000,0.275629,92000
2014-10-16,0.375000,0.380000,0.375000,0.375000,0.275629,205000
2014-10-17,0.380000,0.385000,0.375000,0.380000,0.279304,387000
2014-10-20,0.375000,0.380000,0.375000,0.380000,0.279304,81000
2014-10-21,0.375000,0.375000,0.375000,0.375000,0.275629,2000
2014-10-22,0.375000,0.375000,0.375000,0.375000,0.275629,0
2014-10-24,0.385000,0.385000,0.380000,0.385000,0.282979,80000
2014-10-27,0.380000,0.380000,0.380000,0.380000,0.279304,273000
2014-10-28,0.375000,0.380000,0.375000,0.375000,0.275629,186000
2014-10-29,0.380000,0.380000,0.380000,0.380000,0.279304,139000
2014-10-30,0.380000,0.380000,0.380000,0.380000,0.279304,36000
2014-10-31,0.380000,0.385000,0.375000,0.380000,0.279304,765000
2014-11-03,0.380000,0.380000,0.380000,0.380000,0.279304,139000
2014-11-04,0.380000,0.385000,0.380000,0.385000,0.282979,357000
2014-11-05,0.385000,0.385000,0.385000,0.385000,0.282979,134000
2014-11-06,0.375000,0.375000,0.365000,0.370000,0.282979,317000
2014-11-07,0.370000,0.375000,0.370000,0.370000,0.282979,140000
2014-11-10,0.375000,0.375000,0.370000,0.370000,0.282979,103000
2014-11-11,0.370000,0.370000,0.360000,0.365000,0.279155,231000
2014-11-12,0.365000,0.370000,0.365000,0.370000,0.282979,84000
2014-11-13,0.365000,0.365000,0.365000,0.365000,0.279155,25000
2014-11-14,0.370000,0.370000,0.365000,0.365000,0.279155,50000
2014-11-17,0.370000,0.370000,0.365000,0.365000,0.279155,122000
2014-11-18,0.365000,0.365000,0.365000,0.365000,0.279155,171000
2014-11-19,0.370000,0.370000,0.360000,0.365000,0.279155,196000
2014-11-20,0.365000,0.365000,0.360000,0.365000,0.279155,47000
2014-11-21,0.365000,0.365000,0.360000,0.365000,0.279155,298000
2014-11-24,0.365000,0.365000,0.360000,0.365000,0.279155,223000
2014-11-25,0.365000,0.370000,0.365000,0.365000,0.279155,225000
2014-11-26,0.365000,0.365000,0.365000,0.365000,0.279155,100000
2014-11-27,0.370000,0.370000,0.370000,0.370000,0.282979,15000
2014-11-28,0.370000,0.370000,0.360000,0.365000,0.279155,166000
2014-12-01,0.365000,0.365000,0.360000,0.360000,0.275331,469000
2014-12-02,0.360000,0.360000,0.355000,0.355000,0.271506,58000
2014-12-03,0.360000,0.360000,0.360000,0.360000,0.275331,8000
2014-12-04,0.355000,0.355000,0.355000,0.355000,0.271506,341000
2014-12-05,0.360000,0.360000,0.350000,0.355000,0.271506,245000
2014-12-08,0.355000,0.355000,0.350000,0.355000,0.271506,102000
2014-12-09,0.350000,0.350000,0.350000,0.350000,0.267682,80000
2014-12-10,0.350000,0.355000,0.350000,0.350000,0.267682,62000
2014-12-11,0.350000,0.350000,0.345000,0.350000,0.267682,117000
2014-12-12,0.350000,0.360000,0.350000,0.350000,0.267682,253000
2014-12-15,0.350000,0.355000,0.350000,0.355000,0.271506,174000
2014-12-16,0.350000,0.350000,0.350000,0.350000,0.267682,45000
2014-12-17,0.350000,0.350000,0.350000,0.350000,0.267682,121000
2014-12-18,0.350000,0.355000,0.350000,0.355000,0.271506,111000
2014-12-19,0.365000,0.365000,0.360000,0.365000,0.279155,61000
2014-12-22,0.355000,0.360000,0.350000,0.360000,0.275331,103000
2014-12-23,0.355000,0.360000,0.355000,0.360000,0.275331,52000
2014-12-24,0.360000,0.360000,0.360000,0.360000,0.275331,0
2014-12-26,0.365000,0.370000,0.365000,0.370000,0.282979,61000
2014-12-29,0.365000,0.365000,0.365000,0.365000,0.279155,16000
2014-12-30,0.365000,0.365000,0.365000,0.365000,0.279155,3000
2014-12-31,0.365000,0.365000,0.365000,0.365000,0.279155,0
2015-01-02,0.365000,0.365000,0.360000,0.360000,0.275331,252000
2015-01-05,0.360000,0.360000,0.360000,0.360000,0.275331,4000
2015-01-06,0.360000,0.360000,0.360000,0.360000,0.275331,0
2015-01-07,0.360000,0.360000,0.355000,0.355000,0.271506,55000
2015-01-08,0.360000,0.360000,0.360000,0.360000,0.275331,2000
2015-01-09,0.360000,0.365000,0.360000,0.360000,0.275331,40000
2015-01-12,0.360000,0.360000,0.360000,0.360000,0.275331,5000
2015-01-13,0.360000,0.360000,0.360000,0.360000,0.275331,30000
2015-01-14,0.360000,0.360000,0.360000,0.360000,0.275331,13000
2015-01-15,0.360000,0.360000,0.360000,0.360000,0.275331,0
2015-01-16,0.360000,0.360000,0.360000,0.360000,0.275331,4000
2015-01-19,0.355000,0.355000,0.355000,0.355000,0.271506,83400
2015-01-20,0.360000,0.360000,0.355000,0.355000,0.271506,34500
2015-01-21,0.360000,0.370000,0.360000,0.365000,0.279155,100000
2015-01-22,0.365000,0.365000,0.360000,0.360000,0.275331,16000
2015-01-23,0.360000,0.360000,0.360000,0.360000,0.275331,130600
2015-01-26,0.360000,0.365000,0.360000,0.360000,0.275331,63000
2015-01-27,0.365000,0.365000,0.360000,0.360000,0.275331,74000
2015-01-28,0.370000,0.370000,0.365000,0.370000,0.282979,46000
2015-01-29,0.360000,0.370000,0.355000,0.365000,0.279155,202200
2015-01-30,0.360000,0.365000,0.360000,0.365000,0.279155,42000
2015-02-02,0.365000,0.370000,0.365000,0.370000,0.282979,34000
2015-02-03,0.370000,0.370000,0.360000,0.360000,0.275331,180200
2015-02-04,0.360000,0.365000,0.360000,0.365000,0.279155,182700
2015-02-05,0.360000,0.360000,0.360000,0.360000,0.275331,285000
2015-02-06,0.365000,0.365000,0.360000,0.360000,0.275331,132800
2015-02-09,0.365000,0.365000,0.360000,0.360000,0.275331,62000
2015-02-10,0.360000,0.365000,0.360000,0.365000,0.279155,241000
2015-02-11,0.360000,0.360000,0.355000,0.355000,0.271506,772000
2015-02-12,0.355000,0.355000,0.350000,0.355000,0.271506,302000
2015-02-13,0.360000,0.360000,0.355000,0.355000,0.271506,964200
2015-02-16,0.355000,0.360000,0.350000,0.360000,0.275331,202000
2015-02-17,0.355000,0.355000,0.355000,0.355000,0.271506,467600
2015-02-18,0.355000,0.355000,0.355000,0.355000,0.271506,169000
2015-02-23,0.360000,0.360000,0.360000,0.360000,0.275331,238000
2015-02-24,0.360000,0.365000,0.360000,0.365000,0.279155,123400
2015-02-25,0.360000,0.365000,0.360000,0.365000,0.279155,42400
2015-02-26,0.365000,0.365000,0.365000,0.365000,0.279155,30000
2015-02-27,0.365000,0.365000,0.360000,0.360000,0.275331,57200
2015-03-02,0.360000,0.365000,0.355000,0.355000,0.271506,200800
2015-03-03,0.360000,0.365000,0.355000,0.365000,0.279155,115600
2015-03-04,0.360000,0.365000,0.360000,0.365000,0.279155,85500
2015-03-05,0.360000,0.365000,0.360000,0.365000,0.279155,76000
2015-03-06,0.365000,0.365000,0.365000,0.365000,0.279155,300
2015-03-09,0.360000,0.365000,0.355000,0.360000,0.275331,142400
2015-03-10,0.355000,0.360000,0.355000,0.360000,0.275331,56000
2015-03-11,0.360000,0.360000,0.360000,0.360000,0.275331,8200
2015-03-12,0.360000,0.360000,0.360000,0.360000,0.275331,182700
2015-03-13,0.360000,0.360000,0.355000,0.355000,0.271506,64100
2015-03-16,0.355000,0.360000,0.355000,0.360000,0.275331,312000
2015-03-17,0.360000,0.360000,0.355000,0.355000,0.271506,73500
2015-03-18,0.355000,0.355000,0.355000,0.355000,0.271506,296400
2015-03-19,0.355000,0.355000,0.350000,0.350000,0.267682,167200
2015-03-20,0.350000,0.355000,0.350000,0.355000,0.271506,133100
2015-03-23,0.355000,0.360000,0.355000,0.355000,0.271506,139400
2015-03-24,0.355000,0.355000,0.355000,0.355000,0.271506,0
2015-03-25,0.355000,0.355000,0.350000,0.355000,0.277366,194400
2015-03-26,0.355000,0.355000,0.350000,0.350000,0.273460,151300
2015-03-27,0.350000,0.350000,0.350000,0.350000,0.273460,185700
2015-03-30,0.350000,0.350000,0.350000,0.350000,0.273460,56300
2015-03-31,0.350000,0.350000,0.345000,0.350000,0.273460,178600
2015-04-01,0.350000,0.350000,0.345000,0.350000,0.273460,55200
2015-04-02,0.355000,0.355000,0.350000,0.350000,0.273460,60300
2015-04-06,0.355000,0.355000,0.355000,0.355000,0.277366,31000
2015-04-07,0.355000,0.355000,0.350000,0.350000,0.273460,70100
2015-04-08,0.350000,0.350000,0.350000,0.350000,0.273460,160100
2015-04-09,0.350000,0.350000,0.350000,0.350000,0.273460,92500
2015-04-10,0.350000,0.350000,0.350000,0.350000,0.273460,100000
2015-04-13,0.350000,0.355000,0.350000,0.355000,0.277366,103700
2015-04-14,0.350000,0.355000,0.350000,0.355000,0.277366,94300
2015-04-15,0.350000,0.355000,0.350000,0.350000,0.273460,62100
2015-04-16,0.355000,0.360000,0.355000,0.360000,0.281273,406500
2015-04-17,0.355000,0.355000,0.350000,0.355000,0.277366,43200
2015-04-20,0.355000,0.360000,0.355000,0.355000,0.277366,22200
2015-04-21,0.360000,0.360000,0.355000,0.355000,0.277366,64200
2015-04-22,0.355000,0.355000,0.355000,0.355000,0.277366,0
2015-04-23,0.355000,0.355000,0.350000,0.350000,0.273460,13800
2015-04-24,0.350000,0.355000,0.350000,0.355000,0.277366,120000
2015-04-27,0.355000,0.355000,0.350000,0.355000,0.277366,94800
2015-04-28,0.355000,0.355000,0.355000,0.355000,0.277366,36600
2015-04-29,0.355000,0.355000,0.350000,0.355000,0.277366,126500
2015-04-30,0.355000,0.355000,0.350000,0.350000,0.273460,182900
2015-05-04,0.355000,0.355000,0.350000,0.355000,0.277366,120800
2015-05-05,0.350000,0.350000,0.350000,0.350000,0.273460,133100
2015-05-06,0.350000,0.350000,0.350000,0.350000,0.273460,80200
2015-05-07,0.355000,0.355000,0.350000,0.350000,0.273460,230900
2015-05-08,0.350000,0.350000,0.345000,0.350000,0.273460,38300
2015-05-11,0.350000,0.360000,0.350000,0.355000,0.277366,304000
2015-05-12,0.355000,0.355000,0.355000,0.355000,0.277366,214700
2015-05-13,0.355000,0.355000,0.350000,0.355000,0.277366,424700
2015-05-14,0.355000,0.355000,0.355000,0.355000,0.277366,253200
2015-05-15,0.355000,0.355000,0.350000,0.355000,0.277366,367100
2015-05-18,0.355000,0.365000,0.355000,0.360000,0.281273,155000
2015-05-19,0.360000,0.360000,0.360000,0.360000,0.281273,0
2015-05-20,0.360000,0.360000,0.355000,0.355000,0.277366,217900
2015-05-21,0.355000,0.360000,0.355000,0.355000,0.277366,51100
2015-05-22,0.360000,0.360000,0.355000,0.360000,0.281273,145000
2015-05-25,0.355000,0.360000,0.355000,0.360000,0.281273,44400
2015-05-26,0.355000,0.360000,0.355000,0.355000,0.277366,184000
2015-05-27,0.355000,0.360000,0.355000,0.355000,0.277366,163100
2015-05-28,0.355000,0.355000,0.355000,0.355000,0.277366,17600
2015-05-29,0.355000,0.365000,0.355000,0.365000,0.285179,180400
2015-06-02,0.360000,0.365000,0.360000,0.360000,0.281273,69000
2015-06-03,0.360000,0.360000,0.360000,0.360000,0.281273,24200
2015-06-04,0.360000,0.360000,0.350000,0.355000,0.277366,146800
2015-06-05,0.360000,0.360000,0.355000,0.355000,0.277366,45400
2015-06-08,0.355000,0.360000,0.355000,0.360000,0.281273,44100
2015-06-09,0.355000,0.360000,0.355000,0.355000,0.277366,112500
2015-06-10,0.355000,0.360000,0.355000,0.360000,0.281273,20500
2015-06-11,0.355000,0.355000,0.355000,0.355000,0.277366,6100
2015-06-12,0.355000,0.355000,0.355000,0.355000,0.277366,60100
2015-06-15,0.350000,0.355000,0.350000,0.350000,0.273460,186700
2015-06-16,0.350000,0.355000,0.350000,0.350000,0.273460,35100
2015-06-17,0.350000,0.350000,0.350000,0.350000,0.273460,0
2015-06-18,0.350000,0.355000,0.350000,0.355000,0.277366,70300
2015-06-19,0.355000,0.355000,0.350000,0.350000,0.273460,164500
2015-06-22,0.350000,0.355000,0.350000,0.350000,0.273460,78000
2015-06-23,0.350000,0.355000,0.350000,0.350000,0.273460,30300
2015-06-24,0.350000,0.350000,0.350000,0.350000,0.273460,0
2015-06-25,0.350000,0.355000,0.350000,0.350000,0.273460,168100
2015-06-26,0.355000,0.360000,0.350000,0.355000,0.277366,82000
2015-06-29,0.360000,0.360000,0.355000,0.355000,0.277366,50600
2015-06-30,0.350000,0.350000,0.345000,0.350000,0.273460,28000
2015-07-01,0.355000,0.355000,0.350000,0.355000,0.277366,10800
2015-07-02,0.350000,0.350000,0.350000,0.350000,0.273460,33300
2015-07-03,0.350000,0.350000,0.345000,0.350000,0.273460,251600
2015-07-06,0.350000,0.350000,0.345000,0.345000,0.269553,186300
2015-07-07,0.345000,0.350000,0.345000,0.345000,0.269553,146400
2015-07-08,0.345000,0.345000,0.345000,0.345000,0.269553,201000
2015-07-09,0.345000,0.350000,0.340000,0.345000,0.269553,32000
2015-07-10,0.350000,0.350000,0.345000,0.345000,0.269553,85000
2015-07-13,0.350000,0.350000,0.345000,0.345000,0.269553,32000
2015-07-14,0.350000,0.355000,0.350000,0.350000,0.273460,26000
2015-07-15,0.345000,0.350000,0.345000,0.345000,0.269553,45500
2015-07-16,0.345000,0.350000,0.345000,0.350000,0.273460,2700
2015-07-20,0.345000,0.350000,0.345000,0.350000,0.273460,370100
2015-07-21,0.350000,0.350000,0.350000,0.350000,0.273460,251000
2015-07-22,0.350000,0.350000,0.350000,0.350000,0.273460,40000
2015-07-23,0.350000,0.350000,0.350000,0.350000,0.273460,0
2015-07-24,0.350000,0.350000,0.350000,0.350000,0.273460,50000
2015-07-27,0.355000,0.355000,0.350000,0.350000,0.273460,209500
2015-07-28,0.345000,0.350000,0.345000,0.350000,0.273460,92600
2015-07-29,0.345000,0.345000,0.345000,0.345000,0.269553,1000
2015-07-30,0.355000,0.355000,0.345000,0.350000,0.273460,53600
2015-07-31,0.345000,0.350000,0.345000,0.345000,0.269553,191000
2015-08-03,0.350000,0.350000,0.335000,0.340000,0.265647,259000
2015-08-04,0.335000,0.340000,0.335000,0.335000,0.261740,128500
2015-08-05,0.340000,0.340000,0.340000,0.340000,0.265647,95000
2015-08-06,0.340000,0.340000,0.335000,0.335000,0.261740,231100
2015-08-07,0.335000,0.335000,0.335000,0.335000,0.261740,0
2015-08-11,0.335000,0.335000,0.330000,0.330000,0.257833,185800
2015-08-12,0.330000,0.335000,0.325000,0.330000,0.257833,227000
2015-08-13,0.330000,0.335000,0.330000,0.335000,0.261740,102700
2015-08-14,0.335000,0.335000,0.330000,0.330000,0.257833,93800
2015-08-17,0.330000,0.330000,0.325000,0.325000,0.253927,91700
2015-08-18,0.325000,0.330000,0.325000,0.325000,0.253927,34800
2015-08-19,0.320000,0.325000,0.315000,0.320000,0.250020,203800
2015-08-20,0.320000,0.320000,0.290000,0.300000,0.234394,733700
2015-08-21,0.300000,0.305000,0.285000,0.290000,0.226581,551300
2015-08-24,0.295000,0.300000,0.290000,0.290000,0.226581,289700
2015-08-25,0.290000,0.305000,0.290000,0.300000,0.234394,363500
2015-08-26,0.300000,0.310000,0.300000,0.310000,0.242207,51200
2015-08-27,0.310000,0.320000,0.305000,0.315000,0.246114,116000
2015-08-28,0.330000,0.330000,0.320000,0.330000,0.257833,131000
2015-08-31,0.325000,0.325000,0.320000,0.320000,0.250020,70700
2015-09-01,0.315000,0.320000,0.315000,0.320000,0.250020,39000
2015-09-02,0.320000,0.320000,0.320000,0.320000,0.250020,16100
2015-09-03,0.320000,0.320000,0.310000,0.320000,0.250020,117600
2015-09-04,0.315000,0.315000,0.310000,0.310000,0.242207,25000
2015-09-07,0.310000,0.310000,0.310000,0.310000,0.242207,50000
2015-09-08,0.310000,0.310000,0.310000,0.310000,0.242207,0
2015-09-09,0.315000,0.320000,0.315000,0.315000,0.246114,84100
2015-09-10,0.320000,0.320000,0.320000,0.320000,0.250020,689400
2015-09-14,0.320000,0.320000,0.310000,0.310000,0.242207,71600
2015-09-15,0.320000,0.320000,0.310000,0.310000,0.242207,66000
2015-09-16,0.315000,0.320000,0.315000,0.320000,0.250020,10100
2015-09-17,0.320000,0.320000,0.320000,0.320000,0.250020,0
2015-09-18,0.320000,0.320000,0.320000,0.320000,0.250020,20000
2015-09-21,0.320000,0.325000,0.315000,0.320000,0.250020,606300
2015-09-22,0.320000,0.325000,0.320000,0.325000,0.253927,23400
2015-09-23,0.320000,0.320000,0.315000,0.320000,0.250020,76500
2015-09-25,0.320000,0.320000,0.320000,0.320000,0.250020,145000
2015-09-28,0.320000,0.330000,0.320000,0.330000,0.257833,498000
2015-09-29,0.330000,0.330000,0.320000,0.320000,0.250020,63000
2015-09-30,0.320000,0.320000,0.320000,0.320000,0.250020,20000
2015-10-01,0.330000,0.340000,0.330000,0.340000,0.265647,160000
2015-10-02,0.335000,0.340000,0.330000,0.330000,0.257833,78000
2015-10-05,0.330000,0.330000,0.330000,0.330000,0.257833,0
2015-10-06,0.330000,0.330000,0.330000,0.330000,0.257833,0
2015-10-07,0.340000,0.345000,0.340000,0.340000,0.265647,195500
2015-10-08,0.340000,0.340000,0.335000,0.335000,0.261740,210200
2015-10-09,0.330000,0.340000,0.330000,0.335000,0.261740,63600
2015-10-12,0.340000,0.345000,0.335000,0.340000,0.265647,174500
2015-10-13,0.340000,0.345000,0.340000,0.345000,0.269553,188900
2015-10-14,0.340000,0.340000,0.340000,0.340000,0.265647,5000
2015-10-15,0.345000,0.345000,0.345000,0.345000,0.269553,100
2015-10-16,0.345000,0.345000,0.340000,0.340000,0.265647,101000
2015-10-19,0.340000,0.345000,0.340000,0.345000,0.269553,165000
2015-10-20,0.345000,0.345000,0.345000,0.345000,0.269553,0
2015-10-21,0.345000,0.345000,0.345000,0.345000,0.269553,6100
2015-10-22,0.345000,0.345000,0.345000,0.345000,0.269553,4500
2015-10-23,0.345000,0.345000,0.345000,0.345000,0.269553,0
