Date,Open,High,Low,Close,Adj Close,Volume
2014-08-22,0.375000,0.380000,0.375000,0.380000,0.350766,275000
2014-08-25,0.375000,0.375000,0.370000,0.370000,0.341535,640000
2014-08-26,0.375000,0.375000,0.370000,0.375000,0.346150,406000
2014-08-27,0.370000,0.375000,0.370000,0.370000,0.341535,298000
2014-08-28,0.370000,0.375000,0.370000,0.370000,0.341535,78000
2014-08-29,0.375000,0.375000,0.375000,0.375000,0.346150,258000
2014-09-01,0.375000,0.390000,0.375000,0.380000,0.350766,1318000
2014-09-02,0.375000,0.380000,0.375000,0.380000,0.350766,284000
2014-09-03,0.375000,0.380000,0.375000,0.375000,0.346150,163000
2014-09-04,0.375000,0.390000,0.375000,0.375000,0.346150,4964000
2014-09-05,0.380000,0.380000,0.375000,0.380000,0.350766,345000
2014-09-08,0.380000,0.380000,0.370000,0.370000,0.341535,690000
2014-09-09,0.370000,0.370000,0.365000,0.365000,0.336920,330000
2014-09-10,0.370000,0.370000,0.370000,0.370000,0.341535,243000
2014-09-11,0.370000,0.370000,0.360000,0.360000,0.332304,434000
2014-09-12,0.360000,0.375000,0.360000,0.365000,0.336920,498000
2014-09-15,0.370000,0.370000,0.360000,0.360000,0.332304,10000
2014-09-16,0.360000,0.365000,0.350000,0.355000,0.327689,468000
2014-09-17,0.355000,0.360000,0.355000,0.355000,0.327689,247000
2014-09-18,0.360000,0.365000,0.355000,0.360000,0.332304,3812000
2014-09-19,0.360000,0.360000,0.350000,0.350000,0.323073,835000
2014-09-22,0.350000,0.350000,0.335000,0.335000,0.309227,593000
2014-09-23,0.340000,0.345000,0.330000,0.335000,0.309227,567000
2014-09-24,0.335000,0.340000,0.335000,0.335000,0.309227,193000
2014-09-25,0.340000,0.340000,0.335000,0.340000,0.313843,129000
2014-09-26,0.340000,0.340000,0.330000,0.335000,0.309227,248000
2014-09-29,0.340000,0.350000,0.335000,0.335000,0.309227,587000
2014-09-30,0.335000,0.340000,0.325000,0.325000,0.299997,910000
2014-10-01,0.320000,0.325000,0.320000,0.320000,0.295381,270000
2014-10-02,0.315000,0.315000,0.315000,0.315000,0.290766,25000
2014-10-03,0.315000,0.325000,0.315000,0.325000,0.299997,143000
2014-10-07,0.320000,0.320000,0.315000,0.320000,0.295381,161000
2014-10-08,0.315000,0.320000,0.305000,0.320000,0.295381,6173000
2014-10-09,0.315000,0.335000,0.315000,0.320000,0.295381,2894000
2014-10-10,0.315000,0.330000,0.315000,0.320000,0.295381,1167000
2014-10-13,0.320000,0.325000,0.315000,0.320000,0.295381,508000
2014-10-14,0.315000,0.320000,0.310000,0.315000,0.290766,1027000
2014-10-15,0.315000,0.315000,0.305000,0.305000,0.281535,2608000
2014-10-16,0.300000,0.305000,0.290000,0.295000,0.272305,1497000
2014-10-17,0.290000,0.300000,0.290000,0.295000,0.272305,750000
2014-10-20,0.290000,0.295000,0.290000,0.295000,0.272305,1130000
2014-10-21,0.290000,0.295000,0.290000,0.295000,0.272305,950000
2014-10-22,0.295000,0.295000,0.295000,0.295000,0.272305,0
2014-10-24,0.295000,0.295000,0.290000,0.295000,0.272305,2331000
2014-10-27,0.290000,0.290000,0.280000,0.285000,0.263074,1018000
2014-10-28,0.290000,0.295000,0.280000,0.295000,0.272305,2707000
2014-10-29,0.295000,0.300000,0.290000,0.290000,0.267689,1762000
2014-10-30,0.295000,0.310000,0.295000,0.310000,0.286151,2649000
2014-10-31,0.310000,0.320000,0.305000,0.315000,0.290766,1727000
2014-11-03,0.315000,0.320000,0.310000,0.320000,0.295381,1401000
2014-11-04,0.310000,0.315000,0.310000,0.315000,0.290766,895000
2014-11-05,0.310000,0.310000,0.310000,0.310000,0.286151,101000
2014-11-06,0.310000,0.315000,0.300000,0.300000,0.276920,486000
2014-11-07,0.305000,0.305000,0.295000,0.295000,0.272305,626000
2014-11-10,0.295000,0.300000,0.295000,0.295000,0.272305,1068000
2014-11-11,0.295000,0.300000,0.290000,0.290000,0.267689,2249000
2014-11-12,0.285000,0.290000,0.285000,0.285000,0.263074,277000
2014-11-13,0.290000,0.295000,0.290000,0.290000,0.267689,2534000
2014-11-14,0.295000,0.295000,0.290000,0.290000,0.267689,3214000
2014-11-17,0.290000,0.295000,0.280000,0.285000,0.263074,4134000
2014-11-18,0.285000,0.290000,0.270000,0.285000,0.263074,1744000
2014-11-19,0.280000,0.285000,0.275000,0.280000,0.258459,133000
2014-11-20,0.280000,0.285000,0.275000,0.275000,0.253843,219000
2014-11-21,0.280000,0.295000,0.280000,0.290000,0.267689,5977000
2014-11-24,0.290000,0.290000,0.285000,0.285000,0.263074,3570000
2014-11-25,0.285000,0.290000,0.275000,0.275000,0.253843,1441000
2014-11-26,0.275000,0.285000,0.275000,0.280000,0.258459,942000
2014-11-27,0.280000,0.285000,0.275000,0.280000,0.258459,465000
2014-11-28,0.280000,0.280000,0.265000,0.265000,0.244613,3844000
2014-12-01,0.265000,0.270000,0.225000,0.235000,0.216921,2892000
2014-12-02,0.235000,0.265000,0.230000,0.260000,0.239997,4624000
2014-12-03,0.255000,0.260000,0.250000,0.250000,0.230767,535000
2014-12-04,0.250000,0.255000,0.245000,0.245000,0.226151,600000
2014-12-05,0.245000,0.250000,0.240000,0.250000,0.230767,322000
2014-12-08,0.250000,0.250000,0.240000,0.250000,0.230767,2862000
2014-12-09,0.250000,0.250000,0.240000,0.250000,0.230767,3762000
2014-12-10,0.250000,0.250000,0.245000,0.250000,0.230767,237000
2014-12-11,0.245000,0.250000,0.245000,0.250000,0.230767,114000
2014-12-12,0.250000,0.255000,0.245000,0.250000,0.230767,403000
2014-12-15,0.250000,0.265000,0.240000,0.250000,0.230767,5407000
2014-12-16,0.250000,0.250000,0.240000,0.250000,0.230767,3523000
2014-12-17,0.250000,0.250000,0.240000,0.250000,0.230767,361000
2014-12-18,0.245000,0.250000,0.240000,0.245000,0.226151,310000
2014-12-19,0.245000,0.245000,0.240000,0.240000,0.221536,130000
2014-12-22,0.245000,0.245000,0.240000,0.240000,0.221536,4185000
2014-12-23,0.240000,0.245000,0.235000,0.240000,0.221536,3270000
2014-12-24,0.235000,0.240000,0.235000,0.240000,0.221536,212000
2014-12-26,0.235000,0.240000,0.230000,0.230000,0.212305,99000
2014-12-29,0.230000,0.240000,0.230000,0.240000,0.221536,194000
2014-12-30,0.235000,0.235000,0.230000,0.235000,0.216921,3415000
2014-12-31,0.235000,0.240000,0.230000,0.240000,0.221536,3069000
2015-01-02,0.240000,0.240000,0.235000,0.240000,0.221536,283000
2015-01-05,0.240000,0.265000,0.240000,0.265000,0.244613,2841000
2015-01-06,0.265000,0.285000,0.260000,0.260000,0.239997,4481000
2015-01-07,0.260000,0.270000,0.260000,0.260000,0.239997,4354000
2015-01-08,0.260000,0.265000,0.255000,0.260000,0.239997,1807000
2015-01-09,0.260000,0.265000,0.250000,0.255000,0.235382,2034000
2015-01-12,0.255000,0.260000,0.250000,0.250000,0.230767,391000
2015-01-13,0.250000,0.255000,0.240000,0.245000,0.226151,688000
2015-01-14,0.240000,0.245000,0.235000,0.240000,0.221536,665000
2015-01-15,0.245000,0.250000,0.235000,0.240000,0.221536,3430000
2015-01-16,0.235000,0.240000,0.235000,0.235000,0.216921,857000
2015-01-19,0.245000,0.245000,0.235000,0.235000,0.216921,5449400
2015-01-20,0.235000,0.240000,0.230000,0.235000,0.216921,405600
2015-01-21,0.235000,0.240000,0.235000,0.235000,0.216921,616100
2015-01-22,0.235000,0.235000,0.230000,0.230000,0.212305,2885900
2015-01-23,0.235000,0.240000,0.230000,0.230000,0.212305,6307500
2015-01-26,0.235000,0.235000,0.230000,0.235000,0.216921,837800
2015-01-27,0.235000,0.235000,0.230000,0.230000,0.212305,556300
2015-01-28,0.230000,0.235000,0.230000,0.230000,0.212305,3135700
2015-01-29,0.230000,0.235000,0.220000,0.220000,0.203075,2987600
2015-01-30,0.220000,0.220000,0.210000,0.210000,0.193844,3093000
2015-02-02,0.210000,0.220000,0.205000,0.220000,0.203075,1670900
2015-02-03,0.210000,0.215000,0.205000,0.215000,0.198459,417100
2015-02-04,0.215000,0.215000,0.210000,0.210000,0.193844,1096700
2015-02-05,0.210000,0.210000,0.205000,0.205000,0.189229,1024000
2015-02-06,0.210000,0.210000,0.200000,0.200000,0.184613,1577100
2015-02-09,0.205000,0.205000,0.200000,0.200000,0.184613,1179300
2015-02-10,0.200000,0.205000,0.200000,0.205000,0.189229,868900
2015-02-11,0.205000,0.210000,0.205000,0.205000,0.189229,610000
2015-02-12,0.205000,0.205000,0.195000,0.196000,0.180921,2718000
2015-02-13,0.198000,0.198000,0.192000,0.197000,0.181844,1468300
2015-02-16,0.195000,0.199000,0.193000,0.199000,0.183690,766700
2015-02-17,0.200000,0.200000,0.196000,0.196000,0.180921,2128400
2015-02-18,0.199000,0.200000,0.194000,0.200000,0.184613,676400
2015-02-23,0.200000,0.205000,0.198000,0.200000,0.184613,322700
2015-02-24,0.200000,0.200000,0.197000,0.200000,0.184613,347000
2015-02-25,0.199000,0.199000,0.198000,0.199000,0.183690,1857800
2015-02-26,0.205000,0.215000,0.205000,0.210000,0.193844,2767400
2015-02-27,0.215000,0.215000,0.205000,0.215000,0.198459,1193100
2015-03-02,0.210000,0.210000,0.205000,0.205000,0.189229,1144100
2015-03-03,0.205000,0.210000,0.200000,0.210000,0.193844,1209200
2015-03-04,0.205000,0.210000,0.200000,0.205000,0.189229,3727200
2015-03-05,0.210000,0.215000,0.205000,0.205000,0.189229,2521100
2015-03-06,0.205000,0.210000,0.205000,0.210000,0.193844,716700
2015-03-09,0.205000,0.205000,0.200000,0.205000,0.189229,1001000
2015-03-10,0.205000,0.210000,0.200000,0.210000,0.193844,2271100
2015-03-11,0.205000,0.210000,0.200000,0.200000,0.184613,905500
2015-03-12,0.200000,0.205000,0.200000,0.200000,0.184613,385200
2015-03-13,0.200000,0.205000,0.200000,0.205000,0.189229,390600
2015-03-16,0.199000,0.200000,0.197000,0.199000,0.183690,797600
2015-03-17,0.200000,0.200000,0.197000,0.197000,0.181844,3347400
2015-03-18,0.197000,0.199000,0.197000,0.198000,0.182767,1380400
2015-03-19,0.197000,0.199000,0.196000,0.196000,0.180921,2398700
2015-03-20,0.197000,0.200000,0.197000,0.197000,0.181844,532900
2015-03-23,0.199000,0.199000,0.197000,0.198000,0.182767,66000
2015-03-24,0.198000,0.199000,0.195000,0.196000,0.180921,848500
2015-03-25,0.197000,0.197000,0.197000,0.197000,0.181844,1172400
2015-03-26,0.197000,0.200000,0.197000,0.199000,0.183690,1921200
2015-03-27,0.200000,0.210000,0.200000,0.210000,0.193844,3845900
2015-03-30,0.210000,0.210000,0.205000,0.205000,0.189229,4007600
2015-03-31,0.205000,0.205000,0.199000,0.199000,0.183690,1085400
2015-04-01,0.199000,0.210000,0.198000,0.199000,0.183690,3110600
2015-04-02,0.200000,0.205000,0.199000,0.199000,0.183690,721900
2015-04-06,0.200000,0.205000,0.199000,0.205000,0.189229,1469900
2015-04-07,0.200000,0.205000,0.199000,0.200000,0.184613,5697700
2015-04-08,0.200000,0.205000,0.199000,0.199000,0.183690,874200
2015-04-09,0.200000,0.205000,0.200000,0.205000,0.189229,658500
2015-04-10,0.205000,0.225000,0.200000,0.220000,0.203075,7172000
2015-04-13,0.225000,0.230000,0.220000,0.225000,0.207690,3931200
2015-04-14,0.225000,0.230000,0.215000,0.225000,0.207690,2061000
2015-04-15,0.225000,0.225000,0.220000,0.220000,0.203075,2029000
2015-04-16,0.215000,0.220000,0.215000,0.215000,0.198459,671200
2015-04-17,0.220000,0.220000,0.210000,0.210000,0.193844,3376700
2015-04-20,0.210000,0.210000,0.205000,0.205000,0.189229,2270500
2015-04-21,0.205000,0.220000,0.205000,0.215000,0.198459,4323200
2015-04-22,0.215000,0.220000,0.210000,0.210000,0.193844,959100
2015-04-23,0.210000,0.240000,0.210000,0.225000,0.207690,12052900
2015-04-24,0.230000,0.235000,0.220000,0.230000,0.212305,6266800
2015-04-27,0.230000,0.245000,0.230000,0.240000,0.221536,8645000
2015-04-28,0.240000,0.240000,0.235000,0.235000,0.216921,3591300
2015-04-29,0.235000,0.250000,0.230000,0.245000,0.226151,7297300
2015-04-30,0.250000,0.250000,0.235000,0.240000,0.221536,5602900
2015-05-04,0.240000,0.245000,0.230000,0.230000,0.212305,1989900
2015-05-05,0.230000,0.235000,0.225000,0.225000,0.207690,2875700
2015-05-06,0.225000,0.230000,0.225000,0.225000,0.207690,1747400
2015-05-07,0.225000,0.230000,0.215000,0.215000,0.198459,2368600
2015-05-08,0.215000,0.225000,0.215000,0.220000,0.203075,2393000
2015-05-11,0.225000,0.230000,0.220000,0.220000,0.203075,1058200
2015-05-12,0.220000,0.225000,0.220000,0.225000,0.207690,370700
2015-05-13,0.225000,0.230000,0.225000,0.230000,0.212305,1756500
2015-05-14,0.230000,0.240000,0.230000,0.230000,0.212305,1100300
2015-05-15,0.230000,0.230000,0.225000,0.225000,0.207690,1027800
2015-05-18,0.225000,0.225000,0.225000,0.225000,0.207690,1302300
2015-05-19,0.225000,0.235000,0.225000,0.225000,0.207690,2494900
2015-05-20,0.230000,0.230000,0.220000,0.220000,0.206750,724100
2015-05-21,0.220000,0.225000,0.220000,0.225000,0.211449,598900
2015-05-22,0.225000,0.235000,0.225000,0.230000,0.216148,1595000
2015-05-25,0.230000,0.235000,0.225000,0.225000,0.211449,637600
2015-05-26,0.230000,0.230000,0.220000,0.220000,0.206750,1353100
2015-05-27,0.220000,0.230000,0.220000,0.220000,0.206750,611700
2015-05-28,0.225000,0.230000,0.225000,0.230000,0.216148,622800
2015-05-29,0.225000,0.230000,0.220000,0.220000,0.206750,400800
2015-06-02,0.230000,0.230000,0.215000,0.215000,0.202051,1428200
2015-06-03,0.220000,0.225000,0.215000,0.220000,0.206750,603900
2015-06-04,0.220000,0.225000,0.215000,0.220000,0.206750,336800
2015-06-05,0.220000,0.220000,0.210000,0.210000,0.197353,1154600
2015-06-08,0.215000,0.220000,0.210000,0.220000,0.206750,463700
2015-06-09,0.220000,0.220000,0.215000,0.220000,0.206750,673400
2015-06-10,0.210000,0.220000,0.210000,0.215000,0.202051,269600
2015-06-11,0.220000,0.220000,0.215000,0.215000,0.202051,232300
2015-06-12,0.215000,0.220000,0.215000,0.220000,0.206750,561300
2015-06-15,0.215000,0.215000,0.210000,0.215000,0.202051,239700
2015-06-16,0.215000,0.215000,0.215000,0.215000,0.202051,129400
2015-06-17,0.210000,0.220000,0.210000,0.220000,0.206750,87900
2015-06-18,0.215000,0.235000,0.210000,0.220000,0.206750,8533200
2015-06-19,0.220000,0.225000,0.220000,0.225000,0.211449,671700
2015-06-22,0.220000,0.225000,0.215000,0.225000,0.211449,58000
2015-06-23,0.225000,0.230000,0.220000,0.230000,0.216148,648600
2015-06-24,0.225000,0.230000,0.225000,0.225000,0.211449,615100
2015-06-25,0.225000,0.230000,0.220000,0.220000,0.206750,1015500
2015-06-26,0.220000,0.220000,0.220000,0.220000,0.206750,396400
2015-06-29,0.220000,0.220000,0.215000,0.220000,0.206750,1872200
2015-06-30,0.220000,0.235000,0.220000,0.230000,0.216148,1554600
2015-07-01,0.230000,0.240000,0.225000,0.225000,0.211449,5775900
2015-07-02,0.230000,0.235000,0.230000,0.230000,0.216148,924600
2015-07-03,0.235000,0.235000,0.225000,0.235000,0.220847,296500
2015-07-06,0.230000,0.230000,0.220000,0.225000,0.211449,763600
2015-07-07,0.225000,0.230000,0.225000,0.225000,0.211449,230600
2015-07-08,0.225000,0.225000,0.220000,0.225000,0.211449,2542300
2015-07-09,0.225000,0.235000,0.225000,0.230000,0.216148,1362600
2015-07-10,0.235000,0.240000,0.230000,0.240000,0.225546,1782100
2015-07-13,0.240000,0.260000,0.235000,0.255000,0.239642,7842000
2015-07-14,0.255000,0.280000,0.255000,0.275000,0.258438,5557500
2015-07-15,0.275000,0.275000,0.255000,0.255000,0.239642,5369500
2015-07-16,0.255000,0.265000,0.250000,0.255000,0.239642,1722200
2015-07-20,0.255000,0.270000,0.255000,0.260000,0.244341,3204000
2015-07-21,0.270000,0.270000,0.260000,0.260000,0.244341,2853700
2015-07-22,0.265000,0.270000,0.255000,0.255000,0.239642,2377000
2015-07-23,0.260000,0.260000,0.250000,0.250000,0.234944,1973800
2015-07-24,0.250000,0.260000,0.250000,0.255000,0.239642,811100
2015-07-27,0.255000,0.270000,0.250000,0.255000,0.239642,2918900
2015-07-28,0.255000,0.255000,0.245000,0.250000,0.234944,1728800
2015-07-29,0.250000,0.260000,0.250000,0.250000,0.234944,1436900
2015-07-30,0.255000,0.260000,0.250000,0.250000,0.234944,697600
2015-07-31,0.250000,0.255000,0.245000,0.245000,0.230245,1007900
2015-08-03,0.245000,0.245000,0.230000,0.235000,0.220847,3711900
2015-08-04,0.235000,0.240000,0.230000,0.235000,0.220847,475000
2015-08-05,0.240000,0.240000,0.235000,0.240000,0.225546,412100
2015-08-06,0.240000,0.245000,0.235000,0.235000,0.220847,395400
2015-08-07,0.235000,0.235000,0.235000,0.235000,0.220847,0
2015-08-11,0.240000,0.245000,0.235000,0.245000,0.230245,862400
2015-08-12,0.240000,0.240000,0.225000,0.230000,0.216148,1114600
2015-08-13,0.225000,0.235000,0.220000,0.230000,0.216148,646100
2015-08-14,0.230000,0.230000,0.225000,0.225000,0.211449,90400
2015-08-17,0.230000,0.230000,0.215000,0.215000,0.202051,1271200
2015-08-18,0.215000,0.220000,0.195000,0.198000,0.186075,1589400
2015-08-19,0.200000,0.200000,0.193000,0.199000,0.187015,161300
2015-08-20,0.200000,0.200000,0.195000,0.197000,0.185136,214500
2015-08-21,0.199000,0.199000,0.196000,0.196000,0.184196,116000
2015-08-24,0.198000,0.198000,0.168000,0.190000,0.178557,500200
2015-08-25,0.192000,0.205000,0.186000,0.199000,0.187015,525600
2015-08-26,0.195000,0.196000,0.180000,0.196000,0.184196,250000
2015-08-27,0.188000,0.199000,0.185000,0.199000,0.187015,259700
2015-08-28,0.199000,0.205000,0.194000,0.200000,0.187955,625700
2015-08-31,0.196000,0.200000,0.195000,0.200000,0.187955,61100
2015-09-01,0.200000,0.200000,0.200000,0.200000,0.187955,0
2015-09-02,0.195000,0.205000,0.194000,0.205000,0.192654,26100
2015-09-03,0.200000,0.200000,0.200000,0.200000,0.187955,40700
2015-09-04,0.192000,0.200000,0.192000,0.200000,0.187955,123000
2015-09-07,0.200000,0.200000,0.200000,0.200000,0.187955,0
2015-09-08,0.191000,0.205000,0.190000,0.205000,0.192654,42400
2015-09-09,0.205000,0.205000,0.205000,0.205000,0.192654,0
2015-09-10,0.200000,0.200000,0.200000,0.200000,0.187955,1400
2015-09-14,0.190000,0.200000,0.190000,0.200000,0.187955,87800
2015-09-15,0.200000,0.200000,0.200000,0.200000,0.187955,0
2015-09-16,0.195000,0.200000,0.195000,0.200000,0.187955,5200
2015-09-17,0.200000,0.200000,0.195000,0.200000,0.187955,25200
2015-09-18,0.200000,0.205000,0.196000,0.205000,0.192654,109100
2015-09-21,0.197000,0.200000,0.195000,0.200000,0.187955,108600
2015-09-22,0.200000,0.200000,0.200000,0.200000,0.187955,0
2015-09-23,0.200000,0.200000,0.200000,0.200000,0.187955,0
2015-09-25,0.198000,0.199000,0.198000,0.198000,0.186075,334700
2015-09-28,0.195000,0.198000,0.195000,0.197000,0.185136,117600
2015-09-29,0.195000,0.195000,0.195000,0.195000,0.183256,14400
2015-09-30,0.192000,0.200000,0.190000,0.200000,0.187955,174800
2015-10-01,0.200000,0.200000,0.200000,0.200000,0.187955,0
2015-10-02,0.194000,0.198000,0.193000,0.193000,0.181376,150600
2015-10-05,0.198000,0.198000,0.192000,0.198000,0.186075,62900
2015-10-06,0.198000,0.198000,0.198000,0.198000,0.186075,0
2015-10-07,0.198000,0.215000,0.196000,0.215000,0.202051,973400
2015-10-08,0.210000,0.215000,0.205000,0.205000,0.192654,404100
2015-10-09,0.205000,0.210000,0.205000,0.210000,0.197353,341400
2015-10-12,0.210000,0.215000,0.205000,0.205000,0.192654,244500
2015-10-13,0.210000,0.220000,0.205000,0.205000,0.192654,2010700
2015-10-14,0.210000,0.210000,0.205000,0.205000,0.192654,962600
2015-10-15,0.210000,0.220000,0.210000,0.220000,0.206750,3079000
2015-10-16,0.210000,0.220000,0.210000,0.220000,0.206750,1572100
2015-10-19,0.220000,0.225000,0.215000,0.225000,0.211449,1201000
2015-10-20,0.220000,0.225000,0.220000,0.225000,0.211449,258000
2015-10-21,0.220000,0.220000,0.220000,0.220000,0.206750,99900
2015-10-22,0.220000,0.220000,0.215000,0.215000,0.202051,214900
2015-10-23,0.220000,0.220000,0.220000,0.220000,0.206750,579000
2015-10-26,0.220000,0.220000,0.215000,0.215000,0.202051,237800
2015-10-27,0.215000,0.220000,0.215000,0.215000,0.202051,410400
2015-10-28,0.215000,0.215000,0.215000,0.215000,0.202051,20400
2015-10-29,0.215000,0.220000,0.215000,0.215000,0.202051,604600
2015-10-30,0.215000,0.220000,0.215000,0.220000,0.206750,314000
2015-11-02,0.215000,0.220000,0.215000,0.215000,0.202051,540100
2015-11-03,0.225000,0.230000,0.220000,0.220000,0.206750,1793900
2015-11-04,0.220000,0.220000,0.220000,0.220000,0.206750,60000
2015-11-05,0.215000,0.215000,0.215000,0.215000,0.202051,30000
2015-11-06,0.215000,0.215000,0.215000,0.215000,0.202051,20000
2015-11-09,0.215000,0.220000,0.215000,0.220000,0.206750,209100
2015-11-11,0.215000,0.220000,0.215000,0.215000,0.202051,170200
2015-11-12,0.215000,0.225000,0.215000,0.215000,0.202051,831600
2015-11-13,0.215000,0.220000,0.215000,0.215000,0.202051,230200
2015-11-16,0.215000,0.215000,0.210000,0.215000,0.202051,1131300
2015-11-17,0.210000,0.225000,0.210000,0.225000,0.211449,657800
2015-11-18,0.215000,0.220000,0.215000,0.220000,0.206750,90000
2015-11-19,0.215000,0.225000,0.215000,0.215000,0.202051,1146400
2015-11-20,0.220000,0.220000,0.220000,0.220000,0.206750,23000
2015-11-23,0.215000,0.215000,0.215000,0.215000,0.202051,30200
2015-11-24,0.215000,0.220000,0.210000,0.220000,0.206750,95100
2015-11-25,0.215000,0.215000,0.210000,0.215000,0.202051,67000
2015-11-26,0.210000,0.220000,0.210000,0.210000,0.197353,144900
2015-11-27,0.210000,0.210000,0.205000,0.205000,0.192654,212000
2015-11-30,0.205000,0.210000,0.205000,0.205000,0.192654,75000
2015-12-01,0.210000,0.210000,0.205000,0.210000,0.197353,60000
2015-12-02,0.210000,0.215000,0.210000,0.215000,0.202051,146300
2015-12-03,0.215000,0.215000,0.215000,0.215000,0.202051,0
2015-12-04,0.205000,0.205000,0.205000,0.205000,0.192654,15000
2015-12-07,0.205000,0.205000,0.205000,0.205000,0.192654,0
2015-12-08,0.205000,0.210000,0.205000,0.205000,0.192654,50200
2015-12-09,0.205000,0.205000,0.200000,0.200000,0.187955,22000
2015-12-10,0.200000,0.200000,0.200000,0.200000,0.187955,11000
2015-12-11,0.200000,0.200000,0.200000,0.200000,0.187955,51700
2015-12-14,0.205000,0.205000,0.200000,0.205000,0.192654,47600
2015-12-15,0.205000,0.205000,0.205000,0.205000,0.192654,20000
2015-12-16,0.205000,0.210000,0.205000,0.210000,0.197353,82600
2015-12-17,0.205000,0.205000,0.205000,0.205000,0.192654,30000
2015-12-18,0.205000,0.205000,0.205000,0.205000,0.192654,0
2015-12-21,0.205000,0.225000,0.205000,0.220000,0.206750,1160000
2015-12-22,0.220000,0.225000,0.220000,0.225000,0.211449,151000
2015-12-23,0.215000,0.215000,0.215000,0.215000,0.202051,50000
2015-12-24,0.215000,0.215000,0.210000,0.210000,0.197353,40000
2015-12-28,0.210000,0.210000,0.205000,0.205000,0.192654,349600
2015-12-29,0.210000,0.210000,0.205000,0.210000,0.197353,11000
2015-12-30,0.205000,0.205000,0.205000,0.205000,0.192654,232000
2015-12-31,0.205000,0.205000,0.205000,0.205000,0.192654,0
2016-01-04,0.205000,0.205000,0.205000,0.205000,0.192654,0
2016-01-05,0.205000,0.220000,0.205000,0.215000,0.202051,1135200
2016-01-06,0.210000,0.210000,0.210000,0.210000,0.197353,35000
2016-01-07,0.210000,0.210000,0.210000,0.210000,0.197353,80000
2016-01-08,0.210000,0.210000,0.210000,0.210000,0.197353,0
2016-01-11,0.205000,0.205000,0.205000,0.205000,0.192654,18000
2016-01-12,0.210000,0.210000,0.194000,0.194000,0.182316,1932800
2016-01-13,0.194000,0.200000,0.194000,0.199000,0.187015,135200
2016-01-14,0.198000,0.200000,0.195000,0.200000,0.187955,128900
2016-01-15,0.200000,0.200000,0.195000,0.200000,0.187955,45000
2016-01-18,0.200000,0.200000,0.192000,0.195000,0.183256,168100
2016-01-19,0.195000,0.195000,0.179000,0.195000,0.183256,2729600
2016-01-20,0.192000,0.192000,0.181000,0.186000,0.174798,231100
2016-01-21,0.189000,0.189000,0.179000,0.183000,0.171979,805900
2016-01-22,0.185000,0.195000,0.181000,0.189000,0.177617,325000
2016-01-25,0.195000,0.195000,0.190000,0.195000,0.183256,13300
2016-01-26,0.182000,0.185000,0.180000,0.183000,0.171979,160000
2016-01-27,0.190000,0.195000,0.180000,0.195000,0.183256,254900
2016-01-28,0.189000,0.189000,0.189000,0.189000,0.177617,50000
2016-01-29,0.192000,0.192000,0.179000,0.188000,0.176678,379300
2016-02-01,0.181000,0.190000,0.181000,0.190000,0.178557,15100
2016-02-02,0.188000,0.188000,0.188000,0.188000,0.176678,1000
2016-02-03,0.188000,0.188000,0.188000,0.188000,0.176678,0
2016-02-04,0.188000,0.188000,0.185000,0.185000,0.173858,89000
2016-02-05,0.183000,0.189000,0.183000,0.183000,0.171979,528600
2016-02-10,0.184000,0.184000,0.184000,0.184000,0.172918,10000
2016-02-11,0.184000,0.184000,0.184000,0.184000,0.172918,0
2016-02-12,0.184000,0.184000,0.184000,0.184000,0.172918,0
2016-02-15,0.190000,0.190000,0.187000,0.190000,0.178557,74700
2016-02-16,0.199000,0.199000,0.199000,0.199000,0.187015,2200
2016-02-17,0.199000,0.199000,0.199000,0.199000,0.187015,0
2016-02-18,0.184000,0.187000,0.184000,0.185000,0.173858,148000
2016-02-19,0.185000,0.198000,0.185000,0.187000,0.175738,212300
2016-02-22,0.193000,0.199000,0.190000,0.190000,0.178557,315200
2016-02-23,0.191000,0.210000,0.191000,0.199000,0.187015,2773100
2016-02-24,0.195000,0.199000,0.191000,0.191000,0.179497,325500
2016-02-25,0.190000,0.195000,0.190000,0.195000,0.183256,15000
2016-02-26,0.195000,0.195000,0.195000,0.195000,0.183256,0
2016-02-29,0.193000,0.193000,0.193000,0.193000,0.181376,10000
2016-03-01,0.200000,0.200000,0.199000,0.199000,0.187015,190400
2016-03-02,0.199000,0.199000,0.191000,0.193000,0.181376,110400
2016-03-03,0.200000,0.200000,0.199000,0.199000,0.187015,45500
2016-03-04,0.200000,0.205000,0.197000,0.197000,0.185136,302200
2016-03-07,0.205000,0.205000,0.198000,0.200000,0.187955,110000
2016-03-08,0.205000,0.205000,0.198000,0.198000,0.186075,150200
2016-03-09,0.198000,0.198000,0.196000,0.196000,0.184196,80000
2016-03-10,0.198000,0.200000,0.198000,0.200000,0.187955,44800
2016-03-11,0.200000,0.200000,0.200000,0.200000,0.187955,0
2016-03-14,0.205000,0.205000,0.200000,0.200000,0.187955,265100
2016-03-15,0.200000,0.200000,0.200000,0.200000,0.187955,5000
2016-03-16,0.200000,0.200000,0.200000,0.200000,0.187955,20000
2016-03-17,0.200000,0.200000,0.200000,0.200000,0.187955,118200
2016-03-18,0.200000,0.200000,0.200000,0.200000,0.187955,101000
2016-03-21,0.195000,0.200000,0.190000,0.200000,0.187955,83000
2016-03-22,0.200000,0.200000,0.198000,0.199000,0.187015,55200
